Episode,Episode Score,100-Ep Rolling Avg
288,-3.45,-2.8205
289,-1.800000000000001,-2.8075000000000006
290,-0.6500000000000008,-2.783
291,-3.5,-2.8185000000000002
292,-1.7500000000000009,-2.7965000000000004
293,-4.25,-2.809
294,-3.85,-2.8155000000000006
295,-2.0500000000000007,-2.803500000000001
296,-2.2000000000000015,-2.7955000000000005
297,-3.85,-2.8015000000000003
298,-0.15000000000000013,-2.769
299,-3.1,-2.763
300,-3.1,-2.7935000000000003
301,-3.2,-2.7915000000000005
302,-1.7500000000000009,-2.7755
303,-2.1000000000000005,-2.755000000000001
304,-3.35,-2.7585
305,0.55,-2.7200000000000006
306,-2.3000000000000003,-2.704
307,-4.050000000000001,-2.7090000000000005
308,-3.85,-2.7300000000000004
309,-3.55,-2.7280000000000006
310,-3.2,-2.7130000000000005
311,-3.05,-2.7050000000000005
312,-4.0,-2.7365000000000004
313,-3.3,-2.735
314,-3.75,-2.735
315,-1.9000000000000008,-2.7095000000000002
316,-4.300000000000001,-2.7530000000000006
317,-4.4,-2.7640000000000002
318,-3.3,-2.7625000000000006
319,-0.4500000000000004,-2.7365000000000004
320,-3.0,-2.733
321,-0.5500000000000005,-2.741
322,-3.55,-2.7555000000000005
323,0.34999999999999987,-2.72
324,-4.05,-2.7260000000000004
325,-3.15,-2.721
326,-2.0500000000000007,-2.7215000000000003
327,-3.05,-2.7525000000000004
328,-4.65,-2.765
329,-4.3500000000000005,-2.7775000000000007
330,-4.800000000000001,-2.7940000000000005
331,-3.4,-2.7965000000000004
332,-3.6,-2.7925000000000004
333,0.04999999999999982,-2.7975000000000008
334,0.3500000000000001,-2.7540000000000004
335,-3.5,-2.748
336,-3.8,-2.7680000000000002
337,-4.050000000000001,-2.7750000000000004
338,-1.9000000000000008,-2.755
339,-3.1,-2.7785
340,-3.3,-2.7675000000000005
341,-3.1,-2.801
342,-3.15,-2.8025000000000007
343,-3.05,-2.7955000000000005
344,-3.05,-2.783
345,-2.000000000000001,-2.7665
346,0.25,-2.717
347,-4.5,-2.737
348,-3.1,-2.738
349,-4.25,-2.7490000000000006
350,-0.15000000000000036,-2.73
351,-4.9,-2.7485000000000004
352,-3.1,-2.7495
353,-1.7500000000000007,-2.7305
354,-3.15,-2.7235
355,-3.6,-2.7265
356,-0.050000000000000266,-2.7030000000000003
357,-3.05,-2.7025000000000006
358,-4.3500000000000005,-2.7260000000000004
359,-1.6000000000000008,-2.7030000000000003
360,-3.3,-2.7020000000000004
361,-3.5,-2.7070000000000003
362,-3.35,-2.720500000000001
363,-3.2,-2.7265
364,-2.35,-2.715
365,-4.25,-2.763
366,-3.85,-2.7990000000000004
367,-3.2,-2.8255
368,-0.15000000000000036,-2.7895000000000003
369,-4.450000000000001,-2.8020000000000005
370,-1.9500000000000008,-2.7895000000000003
371,-3.0,-2.7970000000000006
372,-1.9500000000000013,-2.783
373,-2.55,-2.7765000000000004
374,-3.6,-2.7780000000000005
375,-2.2000000000000006,-2.7800000000000007
376,-1.850000000000001,-2.7675000000000005
377,-4.6000000000000005,-2.7820000000000005
378,-2.4000000000000004,-2.7895000000000003
379,-3.4,-2.8150000000000004
380,-3.45,-2.8295000000000003
381,-3.3,-2.8450000000000006
382,-3.0,-2.8425000000000007
383,-2.1000000000000005,-2.8355000000000006
384,-2.4500000000000006,-2.8385000000000002
385,-0.4500000000000002,-2.7995000000000005
386,-4.450000000000001,-2.818
387,-3.25,-2.8125
388,-3.35,-2.8115000000000006
389,-3.8000000000000003,-2.8315
390,-2.0500000000000007,-2.8455
391,-3.6,-2.8465000000000003
392,-2.050000000000001,-2.8495000000000004
393,-1.850000000000001,-2.8255
394,-2.150000000000001,-2.8085000000000004
395,-2.0500000000000007,-2.8085000000000004
396,-0.05000000000000049,-2.787
397,-0.050000000000000044,-2.7490000000000006
398,-3.45,-2.782
399,-2.0500000000000007,-2.7715000000000005
400,-3.6500000000000004,-2.7770000000000006
401,-3.45,-2.7795000000000005
402,-3.4,-2.7960000000000003
403,-3.4,-2.809
404,-3.4,-2.8095000000000003
405,-3.3,-2.8480000000000003
406,0.1499999999999999,-2.8235
407,-1.900000000000001,-2.8020000000000005
408,-3.3,-2.7965000000000004
409,-3.0,-2.7910000000000004
410,-3.9,-2.798
411,-3.8000000000000003,-2.8055000000000003
412,-2.5500000000000007,-2.7910000000000004
413,-3.45,-2.7925000000000004
414,-0.050000000000000266,-2.7555000000000005
415,-2.050000000000001,-2.7570000000000006
416,-3.85,-2.7525
417,-3.3,-2.7415000000000003
418,-4.700000000000001,-2.7555
419,-3.6,-2.7870000000000004
420,-2.45,-2.7815000000000003
421,-3.1,-2.8070000000000004
422,-3.65,-2.8080000000000003
423,-3.6,-2.8475000000000006
424,-3.8000000000000003,-2.845
425,-4.050000000000001,-2.8540000000000005
426,-3.45,-2.8680000000000003
427,-3.3,-2.8705000000000003
428,-3.7,-2.861
429,-2.2,-2.8395000000000006
430,-2.400000000000001,-2.8155
431,-2.2000000000000006,-2.8035
432,-3.25,-2.8
433,-3.7,-2.8375
434,-1.9500000000000008,-2.8605000000000005
435,-2.1500000000000004,-2.8470000000000004
436,-2.100000000000001,-2.8300000000000005
437,-0.35000000000000075,-2.793
438,-2.3000000000000003,-2.7970000000000006
439,0.55,-2.7605
440,-3.55,-2.763
441,-3.4,-2.766
442,-2.2000000000000006,-2.7565000000000004
443,-3.85,-2.7645
444,0.050000000000000044,-2.7335000000000003
445,-0.7500000000000007,-2.721
446,-4.800000000000001,-2.7715000000000005
447,-3.9000000000000004,-2.7655000000000007
448,-4.2,-2.7765000000000004
449,-2.500000000000001,-2.7590000000000003
450,-3.3,-2.7905000000000006
451,-3.4,-2.7755
452,-3.65,-2.7810000000000006
453,-3.5,-2.7985000000000007
454,-3.9000000000000004,-2.806
455,-3.1,-2.8010000000000006
456,0.65,-2.7940000000000005
457,-2.000000000000001,-2.7835
458,-0.4500000000000004,-2.7445
459,-2.3,-2.7515000000000005
460,-3.2,-2.7505
461,-3.15,-2.7470000000000003
462,-2.1500000000000012,-2.735
463,-2.0500000000000007,-2.7235
464,-3.3,-2.7330000000000005
465,-2.450000000000001,-2.7150000000000007
466,-3.6,-2.7125000000000004
467,-3.2,-2.7125000000000004
468,-4.850000000000001,-2.7595
469,-4.1,-2.7560000000000002
470,-4.600000000000001,-2.7825000000000006
471,-0.25000000000000044,-2.755000000000001
472,-3.45,-2.7700000000000005
473,-0.2500000000000002,-2.7470000000000003
474,-3.0,-2.741
475,-3.7,-2.7560000000000002
476,-3.3,-2.7705
477,-1.850000000000001,-2.7430000000000003
478,-0.35000000000000053,-2.7225
479,0.45000000000000007,-2.684
480,-2.3000000000000007,-2.6725000000000008
481,-0.050000000000000266,-2.6400000000000006
482,-4.5,-2.6550000000000007
483,-3.25,-2.6665000000000005
484,-2.250000000000001,-2.6645000000000003
485,-0.5500000000000007,-2.6655
486,0.2499999999999999,-2.6185
487,-4.050000000000001,-2.6265000000000005
488,-4.2,-2.635
489,-4.2,-2.6390000000000002
490,-3.25,-2.6510000000000007
491,-2.3999999999999995,-2.6390000000000002
492,-1.6500000000000008,-2.635
493,-0.5500000000000007,-2.6220000000000003
494,-1.900000000000001,-2.6195000000000004
495,-4.2,-2.641
496,0.04999999999999971,-2.6400000000000006
497,-0.850000000000001,-2.6480000000000006
498,-0.25000000000000044,-2.616000000000001
499,-4.45,-2.6400000000000006
500,-4.25,-2.6460000000000004
501,-3.55,-2.6470000000000002
502,-3.8000000000000003,-2.6510000000000002
503,0.45000000000000007,-2.6125
504,0.1499999999999997,-2.5770000000000004
505,-0.3500000000000003,-2.5475000000000003
506,-1.850000000000001,-2.567500000000001
507,-2.0000000000000013,-2.5685000000000002
508,-4.6000000000000005,-2.5815
509,-4.1000000000000005,-2.5925000000000007
510,-2.150000000000001,-2.5750000000000006
511,-3.9,-2.576
512,-3.7,-2.5875000000000004
513,-3.55,-2.5885000000000002
514,-2.400000000000001,-2.6120000000000005
515,-3.65,-2.628
516,-3.85,-2.6280000000000006
517,-3.1,-2.6260000000000003
518,-3.3,-2.6120000000000005
519,-2.2500000000000004,-2.5985
520,-3.65,-2.6105
521,-3.8000000000000003,-2.6175
522,-2.100000000000001,-2.6020000000000003
523,-2.000000000000001,-2.5860000000000003
524,-0.15000000000000013,-2.5495
525,0.45000000000000007,-2.5045000000000006
526,-3.4,-2.5040000000000004
527,-3.0,-2.5010000000000003
528,-3.0,-2.494
529,-4.4,-2.5160000000000005
530,-4.5,-2.5370000000000004
531,-0.15000000000000036,-2.5165
532,-3.65,-2.5205
533,-3.4,-2.5175
534,-3.1,-2.5290000000000004
535,-2.000000000000001,-2.5275000000000003
536,-3.0,-2.5365
537,-3.45,-2.5675
538,-4.5,-2.5895000000000006
539,-2.5500000000000007,-2.6205000000000007
540,-2.1500000000000004,-2.6065000000000005
541,-2.3000000000000007,-2.595500000000001
542,-1.900000000000001,-2.5925
543,-3.3,-2.5870000000000006
544,-3.2,-2.6195000000000004
545,-1.1500000000000008,-2.6235000000000004
546,-3.0,-2.6055
547,-3.85,-2.6050000000000004
548,-3.25,-2.595500000000001
549,-2.1000000000000005,-2.5915000000000004
550,-2.000000000000001,-2.5785
551,-1.7500000000000009,-2.5620000000000003
552,-2.1000000000000005,-2.5465000000000004
553,0.04999999999999993,-2.511
554,0.34999999999999987,-2.4685
555,-4.6000000000000005,-2.4835000000000003
556,-2.1000000000000005,-2.5110000000000006
557,-3.15,-2.5225000000000004
558,-2.2500000000000004,-2.5405
559,0.55,-2.5120000000000005
560,-2.700000000000001,-2.507
561,-3.35,-2.5090000000000003
562,-2.050000000000001,-2.5080000000000005
563,0.44999999999999996,-2.4830000000000005
564,-3.25,-2.4825000000000004
565,0.04999999999999971,-2.4575000000000005
566,-4.25,-2.4640000000000004
567,-3.55,-2.4675000000000002
568,0.2499999999999999,-2.4165000000000005
569,-0.15000000000000036,-2.3770000000000007
570,-3.5,-2.3660000000000005
571,-3.05,-2.394
572,-5.000000000000001,-2.4095
573,-4.8500000000000005,-2.4555000000000002
574,-5.5,-2.4805
575,-3.35,-2.4770000000000003
576,0.55,-2.4385000000000003
577,-2.3000000000000007,-2.4430000000000005
578,-3.5,-2.4745000000000004
579,-3.1,-2.5100000000000002
580,-3.0,-2.5170000000000003
581,-2.150000000000001,-2.5380000000000003
582,0.1499999999999997,-2.4915000000000003
583,-3.15,-2.4905000000000004
584,-2.1000000000000005,-2.4890000000000003
585,-2.4000000000000012,-2.5075000000000003
586,-0.050000000000000266,-2.5105
587,-2.2000000000000006,-2.4920000000000004
588,-3.0,-2.4800000000000004
589,-3.85,-2.4765
590,-4.1,-2.4850000000000003
591,-1.9500000000000008,-2.4805000000000006
592,-4.750000000000001,-2.5115000000000003
593,-3.1,-2.5370000000000004
594,-1.850000000000001,-2.5365
595,-3.8,-2.5325
596,-2.100000000000001,-2.5540000000000003
597,-2.3000000000000007,-2.5685000000000002
598,-3.2,-2.5980000000000003
599,-2.3000000000000007,-2.5765000000000002
600,-3.5,-2.5690000000000004
601,-2.2499999999999996,-2.5560000000000005
602,-4.0,-2.5580000000000003
603,-2.4000000000000004,-2.5865000000000005
604,-3.85,-2.6265000000000005
605,-0.050000000000000044,-2.623500000000001
606,-4.15,-2.6465000000000005
607,-3.0,-2.6565000000000003
608,0.04999999999999993,-2.61
609,-2.4500000000000006,-2.5935
610,-2.1500000000000004,-2.5935
611,-2.0500000000000007,-2.5750000000000006
612,-3.6,-2.5740000000000003
613,-3.7,-2.5755
614,-3.55,-2.5870000000000006
615,-2.4500000000000006,-2.575
616,-2.2,-2.5585000000000004
617,-2.1000000000000005,-2.5485000000000007
618,-2.0500000000000007,-2.536
619,-0.5500000000000007,-2.519
620,-2.4000000000000012,-2.5065000000000004
621,-0.4500000000000004,-2.4730000000000003
622,-3.0,-2.4820000000000007
623,-2.45,-2.4865
624,-2.4500000000000006,-2.5095000000000005
625,-2.250000000000001,-2.5365
626,0.45000000000000007,-2.498
627,0.75,-2.4605
628,-2.000000000000001,-2.4505000000000003
629,-4.0,-2.4465000000000003
630,-3.8,-2.4395000000000002
631,-3.1,-2.4690000000000003
632,-2.0500000000000007,-2.4530000000000003
633,-3.1,-2.45
634,-5.0,-2.4690000000000003
635,-4.700000000000001,-2.4960000000000004
636,-4.700000000000001,-2.5130000000000003
637,-3.3,-2.5115000000000003
638,-2.2,-2.4885
639,-4.15,-2.5045000000000006
640,-2.2000000000000006,-2.5050000000000003
641,0.44999999999999996,-2.4775000000000005
642,0.75,-2.451
643,-3.25,-2.4505000000000003
644,-0.25000000000000044,-2.4210000000000003
645,-0.8500000000000008,-2.4180000000000006
646,-1.800000000000001,-2.4060000000000006
647,-3.6,-2.4035
648,-2.0500000000000007,-2.3915
649,-4.750000000000001,-2.4180000000000006
650,-4.2,-2.4400000000000004
651,-4.3500000000000005,-2.466
652,-2.6000000000000005,-2.471
653,-3.25,-2.5040000000000004
654,-3.1,-2.5385000000000004
655,-0.15000000000000036,-2.494
656,-3.5,-2.508
657,-2.1000000000000005,-2.4975000000000005
658,-4.75,-2.5225000000000004
659,-4.500000000000001,-2.573
660,-3.35,-2.5795000000000003
661,-1.7500000000000009,-2.5635000000000003
662,-0.7500000000000009,-2.5505000000000004
663,-3.05,-2.5855
664,-3.3,-2.5860000000000003
665,-4.1000000000000005,-2.6275000000000004
666,-0.6500000000000008,-2.5915000000000004
667,-2.45,-2.5805000000000002
668,-3.35,-2.6165000000000003
669,0.45000000000000007,-2.6105000000000005
670,-3.05,-2.6060000000000003
671,0.1499999999999998,-2.5740000000000003
672,-3.5,-2.559
673,-3.5,-2.5455000000000005
674,-3.4,-2.5245000000000006
675,0.04999999999999993,-2.4905
676,-0.15000000000000036,-2.4975000000000005
677,-1.9000000000000008,-2.4935
678,-4.2,-2.5005
679,0.25,-2.467
680,0.35,-2.4335000000000004
681,-3.85,-2.4505
682,-3.0,-2.482
683,-5.250000000000002,-2.503
684,-4.700000000000001,-2.5290000000000004
685,-3.45,-2.5395000000000003
686,-4.0,-2.579
687,0.35,-2.5535
688,-0.15000000000000013,-2.5250000000000004
689,-1.9500000000000013,-2.5060000000000002
690,-3.2,-2.4970000000000003
691,-0.25000000000000044,-2.4800000000000004
692,-3.35,-2.466
693,-0.25000000000000044,-2.4375000000000004
694,-2.4999999999999996,-2.4440000000000004
695,-1.7500000000000009,-2.4235
696,-3.45,-2.4370000000000003
697,-4.4,-2.458
698,-3.6,-2.462
699,-0.050000000000000266,-2.4395000000000002
700,-0.7500000000000011,-2.4120000000000004
701,-3.0,-2.4195
702,-1.800000000000001,-2.3975000000000004
703,-0.6500000000000008,-2.3800000000000003
704,-4.850000000000001,-2.39
705,-1.8500000000000005,-2.4080000000000004
706,0.25,-2.3640000000000003
707,-3.45,-2.3685
708,-2.0500000000000007,-2.3895000000000004
709,-3.0,-2.3950000000000005
710,-4.05,-2.414
711,0.04999999999999982,-2.3930000000000002
712,-3.5,-2.3920000000000003
713,-2.000000000000001,-2.3750000000000004
714,0.45000000000000007,-2.3350000000000004
715,-3.2,-2.3425000000000002
716,-3.4,-2.3545000000000003
717,-3.7,-2.3705000000000003
718,-3.05,-2.3805000000000005
719,-2.200000000000001,-2.3970000000000002
720,-2.150000000000001,-2.3945000000000003
721,-0.6500000000000006,-2.3965000000000005
722,-3.2,-2.3985000000000003
723,-3.6,-2.4100000000000006
724,-2.4,-2.4095
725,-2.1000000000000005,-2.4080000000000004
726,-3.4,-2.4465000000000003
727,-3.4,-2.4880000000000004
728,-0.5500000000000007,-2.4735
729,-3.7,-2.4705
730,-1.850000000000001,-2.451
731,-3.8000000000000003,-2.458
732,-2.000000000000001,-2.4575000000000005
733,-3.6,-2.4625000000000004
734,-3.0,-2.4425000000000003
735,-0.050000000000000266,-2.3960000000000004
736,-3.4,-2.3830000000000005
737,-2.4000000000000004,-2.374
738,-0.4500000000000006,-2.3565000000000005
739,-3.3,-2.3480000000000003
740,-4.0,-2.366
741,-2.100000000000001,-2.3915
742,-3.3,-2.4320000000000004
743,-0.15000000000000036,-2.4010000000000002
744,-4.4,-2.4425000000000003
745,-3.4,-2.4680000000000004
746,-2.5500000000000003,-2.4755000000000003
747,-2.0500000000000007,-2.4600000000000004
748,-0.15000000000000013,-2.4410000000000003
749,0.35,-2.39
750,0.1499999999999999,-2.3465000000000003
751,-0.25000000000000044,-2.3055000000000003
752,-2.2499999999999996,-2.3020000000000005
753,-3.2,-2.3015000000000003
754,-3.7,-2.3075
755,-0.15000000000000013,-2.3075
756,0.2499999999999999,-2.2700000000000005
757,-0.7500000000000009,-2.2565
758,-3.25,-2.2415000000000003
759,-3.8,-2.2345
760,-3.1,-2.232
761,-0.5500000000000007,-2.22
762,-0.7500000000000009,-2.22
763,-3.0,-2.2195
764,-3.7,-2.2235
765,-0.850000000000001,-2.1910000000000007
766,-3.3,-2.2175000000000002
767,-3.7,-2.2300000000000004
768,-3.25,-2.2290000000000005
769,-1.900000000000001,-2.2525000000000004
770,-3.25,-2.2545
771,0.1499999999999999,-2.2545000000000006
772,-3.05,-2.2500000000000004
773,0.15000000000000002,-2.2135000000000002
774,-2.4500000000000006,-2.204
775,-3.75,-2.2420000000000004
776,-3.55,-2.2760000000000002
777,0.15000000000000002,-2.2555000000000005
778,-3.0,-2.2435000000000005
779,-1.950000000000001,-2.2655000000000003
780,-2.2000000000000006,-2.2910000000000004
781,-0.6500000000000008,-2.2590000000000003
782,-3.75,-2.2665
783,-0.15000000000000058,-2.2155000000000005
784,-1.950000000000001,-2.1880000000000006
785,0.04999999999999971,-2.1530000000000005
786,-2.4499999999999993,-2.1375
787,-3.6,-2.1770000000000005
788,-0.15000000000000036,-2.177
789,-2.3500000000000005,-2.1810000000000005
790,0.1499999999999998,-2.1475000000000004
791,-3.2,-2.177
792,-5.000000000000001,-2.1935000000000002
793,-3.0,-2.221
794,0.35,-2.1925000000000003
795,-0.04999999999999982,-2.1755000000000004
796,-0.7500000000000007,-2.1485000000000003
797,-4.500000000000001,-2.1495000000000006
798,-4.15,-2.1550000000000002
799,0.25,-2.152
800,-0.6500000000000008,-2.1510000000000002
801,-3.15,-2.1525000000000003
802,-1.9500000000000008,-2.154
803,-3.1,-2.1785000000000005
804,-3.7,-2.1670000000000003
805,-3.0,-2.1785
806,-0.15000000000000013,-2.1825
807,-3.4,-2.1820000000000004
808,-3.6,-2.1975000000000002
809,-3.35,-2.201
810,-3.35,-2.194
811,-3.85,-2.233
812,0.55,-2.1925000000000003
813,0.35,-2.1690000000000005
814,-4.800000000000001,-2.2215000000000003
815,0.2499999999999999,-2.1870000000000003
816,-1.950000000000001,-2.1725000000000003
817,0.45000000000000007,-2.1310000000000002
818,-3.15,-2.132
819,-2.200000000000001,-2.1320000000000006
820,-3.05,-2.141
821,-3.1,-2.1655
822,-2.100000000000001,-2.1545000000000005
823,0.35,-2.115
824,-3.45,-2.1255000000000006
825,0.65,-2.0980000000000003
826,-2.25,-2.0865000000000005
827,-0.050000000000000266,-2.0530000000000004
828,-0.5500000000000005,-2.053
829,0.1499999999999999,-2.0145
830,-5.3500000000000005,-2.0495000000000005
831,0.55,-2.0060000000000002
832,-0.6500000000000006,-1.9925000000000004
833,0.04999999999999971,-1.9560000000000002
834,-4.15,-1.9675000000000002
835,-0.5500000000000005,-1.9725000000000004
836,-2.200000000000001,-1.9605000000000001
837,-3.9000000000000004,-1.9755000000000005
838,-3.1,-2.0020000000000002
839,-2.1500000000000004,-1.9905000000000004
840,-2.7000000000000015,-1.9775000000000003
841,0.2499999999999999,-1.954
842,-2.150000000000001,-1.9425000000000003
843,-3.85,-1.9795000000000003
844,-3.15,-1.967
845,-3.3,-1.9660000000000002
846,-3.2,-1.9725000000000004
847,-2.0000000000000004,-1.9720000000000002
